"Year","ODS_Code","Age","Item","Term","Numerator","Denominator","Proportion","Benchmark","ODS_Name","Postcode","longitude","latitude","PCN_Code","PCN_Name","Yet_to_receive"
"2021/22","H82023","24 months","MMR1","Measles, mumps, and rubella vaccine; first dose by 1 year",325,352,0.923295454545455,"Medium (90-95%)","Adur Health Partnership","BN43 5US",-0.27437,50.833817,"U37037","Shoreham and Southwick PCN"," 27"
"2021/22","H82023","24 months","Hib/MenC","Haemophilus influenzae type b/Meningococcal group C disease; booster dose by 2 years",325,352,0.923295454545455,"Medium (90-95%)","Adur Health Partnership","BN43 5US",-0.27437,50.833817,"U37037","Shoreham and Southwick PCN"," 27"
"2021/22","H82023","24 months","PCV Booster","Pneumococcal conjulate disease booster vaccine; dose by second birthday",325,352,0.923295454545455,"Medium (90-95%)","Adur Health Partnership","BN43 5US",-0.27437,50.833817,"U37037","Shoreham and Southwick PCN"," 27"
"2021/22","H82023","24 months","MenB Booster","Meningococcal group B disease booster vaccine; completed by fifth birthday",326,352,0.926136363636364,"Medium (90-95%)","Adur Health Partnership","BN43 5US",-0.27437,50.833817,"U37037","Shoreham and Southwick PCN"," 26"
"2021/22","H82023","5 years","DTaP/IPV/Hib","DTaP/IPV/Hib/HepB vaccine (Diptheria, tetanus, pertussis, polio, haemophilus influenzae type B and hepatitis B), known as hexavalent vaccine or 6-in-1; completing booster dose by fifth birthday",386,399,0.967418546365915,"High (95%+)","Adur Health Partnership","BN43 5US",-0.27437,50.833817,"U37037","Shoreham and Southwick PCN"," 13"
"2021/22","H82023","5 years","Hib/MenC","Haemophilus influenzae type b/Meningococcal group C disease; booster dose by 2 years",383,399,0.959899749373434,"High (95%+)","Adur Health Partnership","BN43 5US",-0.27437,50.833817,"U37037","Shoreham and Southwick PCN"," 16"
"2021/22","H82023","5 years","DTaPIPV","pre-school diphtheria, tetanus, acellular pertussis and polio (DTaP/IPV) booster; completing booster dose by fifth birthday",369,399,0.924812030075188,"Medium (90-95%)","Adur Health Partnership","BN43 5US",-0.27437,50.833817,"U37037","Shoreham and Southwick PCN"," 30"
"2021/22","H82023","5 years","MMR1","Measles, mumps, and rubella vaccine; first dose by 1 year",387,399,0.969924812030075,"High (95%+)","Adur Health Partnership","BN43 5US",-0.27437,50.833817,"U37037","Shoreham and Southwick PCN"," 12"
"2021/22","H82023","5 years","MMR2","Measles, mumps, and rubella booster vaccine; second dose by 3 years and 4 months or soon after",378,399,0.947368421052632,"Medium (90-95%)","Adur Health Partnership","BN43 5US",-0.27437,50.833817,"U37037","Shoreham and Southwick PCN"," 21"
"2021/22","H82025","12 months","DTaPIPVHibHepB","DTaP/IPV/Hib/HepB vaccine (Diptheria, tetanus, pertussis, polio, haemophilus influenzae type B and hepatitis B), known as hexavalent vaccine or 6-in-1",172,275,0.625454545454545,"Low (<90%)","Woodlands & Clerklands Partnership","RH10 5BW",-0.184861,51.103758,"U14816","Healthy Crawley PCN","103"
"2021/22","H82025","12 months","MenB","Meningococcal group B disease vaccine",175,275,0.636363636363636,"Low (<90%)","Woodlands & Clerklands Partnership","RH10 5BW",-0.184861,51.103758,"U14816","Healthy Crawley PCN","100"
"2021/22","H82025","12 months","PCV1","Pneumococcal conjulate vaccine (first dose by 12 weeks)",182,275,0.661818181818182,"Low (<90%)","Woodlands & Clerklands Partnership","RH10 5BW",-0.184861,51.103758,"U14816","Healthy Crawley PCN"," 93"
"2021/22","H82025","12 months","Rota","Rotavirus vaccine (primary course, with first dose at 8 weeks and second at 12 weeks)",163,275,0.592727272727273,"Low (<90%)","Woodlands & Clerklands Partnership","RH10 5BW",-0.184861,51.103758,"U14816","Healthy Crawley PCN","112"
"2021/22","H82025","24 months","DTaP/IPV/Hib(Hep)","DTaP/IPV/Hib/HepB vaccine (Diptheria, tetanus, pertussis, polio, haemophilus influenzae type B and hepatitis B), known as hexavalent vaccine or 6-in-1; three doses at any time by second birthday",188,226,0.831858407079646,"Low (<90%)","Woodlands & Clerklands Partnership","RH10 5BW",-0.184861,51.103758,"U14816","Healthy Crawley PCN"," 38"
"2021/22","H82025","24 months","MMR1","Measles, mumps, and rubella vaccine; first dose by 1 year",172,226,0.761061946902655,"Low (<90%)","Woodlands & Clerklands Partnership","RH10 5BW",-0.184861,51.103758,"U14816","Healthy Crawley PCN"," 54"
"2021/22","H82025","24 months","Hib/MenC","Haemophilus influenzae type b/Meningococcal group C disease; booster dose by 2 years",171,226,0.756637168141593,"Low (<90%)","Woodlands & Clerklands Partnership","RH10 5BW",-0.184861,51.103758,"U14816","Healthy Crawley PCN"," 55"
"2021/22","H82025","24 months","PCV Booster","Pneumococcal conjulate disease booster vaccine; dose by second birthday",171,226,0.756637168141593,"Low (<90%)","Woodlands & Clerklands Partnership","RH10 5BW",-0.184861,51.103758,"U14816","Healthy Crawley PCN"," 55"
"2021/22","H82025","24 months","MenB Booster","Meningococcal group B disease booster vaccine; completed by fifth birthday",168,226,0.743362831858407,"Low (<90%)","Woodlands & Clerklands Partnership","RH10 5BW",-0.184861,51.103758,"U14816","Healthy Crawley PCN"," 58"
"2021/22","H82025","5 years","DTaP/IPV/Hib","DTaP/IPV/Hib/HepB vaccine (Diptheria, tetanus, pertussis, polio, haemophilus influenzae type B and hepatitis B), known as hexavalent vaccine or 6-in-1; completing booster dose by fifth birthday",240,251,0.956175298804781,"High (95%+)","Woodlands & Clerklands Partnership","RH10 5BW",-0.184861,51.103758,"U14816","Healthy Crawley PCN"," 11"
"2021/22","H82025","5 years","Hib/MenC","Haemophilus influenzae type b/Meningococcal group C disease; booster dose by 2 years",236,251,0.940239043824701,"Medium (90-95%)","Woodlands & Clerklands Partnership","RH10 5BW",-0.184861,51.103758,"U14816","Healthy Crawley PCN"," 15"
"2021/22","H82025","5 years","DTaPIPV","pre-school diphtheria, tetanus, acellular pertussis and polio (DTaP/IPV) booster; completing booster dose by fifth birthday",204,251,0.812749003984064,"Low (<90%)","Woodlands & Clerklands Partnership","RH10 5BW",-0.184861,51.103758,"U14816","Healthy Crawley PCN"," 47"
"2021/22","H82025","5 years","MMR1","Measles, mumps, and rubella vaccine; first dose by 1 year",239,251,0.952191235059761,"High (95%+)","Woodlands & Clerklands Partnership","RH10 5BW",-0.184861,51.103758,"U14816","Healthy Crawley PCN"," 12"
"2021/22","H82025","5 years","MMR2","Measles, mumps, and rubella booster vaccine; second dose by 3 years and 4 months or soon after",206,251,0.820717131474104,"Low (<90%)","Woodlands & Clerklands Partnership","RH10 5BW",-0.184861,51.103758,"U14816","Healthy Crawley PCN"," 45"
"2021/22","H82026","12 months","DTaPIPVHibHepB","DTaP/IPV/Hib/HepB vaccine (Diptheria, tetanus, pertussis, polio, haemophilus influenzae type B and hepatitis B), known as hexavalent vaccine or 6-in-1",217,242,0.896694214876033,"Low (<90%)","Saxonbrook Medical Centre","RH10 7QH",-0.153421,51.10739,"U33451","South Crawley PCN"," 25"
"2021/22","H82026","12 months","MenB","Meningococcal group B disease vaccine",214,242,0.884297520661157,"Low (<90%)","Saxonbrook Medical Centre","RH10 7QH",-0.153421,51.10739,"U33451","South Crawley PCN"," 28"
"2021/22","H82026","12 months","PCV1","Pneumococcal conjulate vaccine (first dose by 12 weeks)",224,242,0.925619834710744,"Medium (90-95%)","Saxonbrook Medical Centre","RH10 7QH",-0.153421,51.10739,"U33451","South Crawley PCN"," 18"
"2021/22","H82026","12 months","Rota","Rotavirus vaccine (primary course, with first dose at 8 weeks and second at 12 weeks)",211,242,0.871900826446281,"Low (<90%)","Saxonbrook Medical Centre","RH10 7QH",-0.153421,51.10739,"U33451","South Crawley PCN"," 31"
"2021/22","H82026","24 months","DTaP/IPV/Hib(Hep)","DTaP/IPV/Hib/HepB vaccine (Diptheria, tetanus, pertussis, polio, haemophilus influenzae type B and hepatitis B), known as hexavalent vaccine or 6-in-1; three doses at any time by second birthday",243,266,0.913533834586466,"Medium (90-95%)","Saxonbrook Medical Centre","RH10 7QH",-0.153421,51.10739,"U33451","South Crawley PCN"," 23"
"2021/22","H82026","24 months","MMR1","Measles, mumps, and rubella vaccine; first dose by 1 year",221,266,0.830827067669173,"Low (<90%)","Saxonbrook Medical Centre","RH10 7QH",-0.153421,51.10739,"U33451","South Crawley PCN"," 45"
"2021/22","H82026","24 months","Hib/MenC","Haemophilus influenzae type b/Meningococcal group C disease; booster dose by 2 years",222,266,0.834586466165414,"Low (<90%)","Saxonbrook Medical Centre","RH10 7QH",-0.153421,51.10739,"U33451","South Crawley PCN"," 44"
"2021/22","H82026","24 months","PCV Booster","Pneumococcal conjulate disease booster vaccine; dose by second birthday",222,266,0.834586466165414,"Low (<90%)","Saxonbrook Medical Centre","RH10 7QH",-0.153421,51.10739,"U33451","South Crawley PCN"," 44"
"2021/22","H82026","24 months","MenB Booster","Meningococcal group B disease booster vaccine; completed by fifth birthday",218,266,0.819548872180451,"Low (<90%)","Saxonbrook Medical Centre","RH10 7QH",-0.153421,51.10739,"U33451","South Crawley PCN"," 48"
"2021/22","H82026","5 years","DTaP/IPV/Hib","DTaP/IPV/Hib/HepB vaccine (Diptheria, tetanus, pertussis, polio, haemophilus influenzae type B and hepatitis B), known as hexavalent vaccine or 6-in-1; completing booster dose by fifth birthday",251,268,0.936567164179104,"Medium (90-95%)","Saxonbrook Medical Centre","RH10 7QH",-0.153421,51.10739,"U33451","South Crawley PCN"," 17"
"2021/22","H82026","5 years","Hib/MenC","Haemophilus influenzae type b/Meningococcal group C disease; booster dose by 2 years",229,268,0.854477611940298,"Low (<90%)","Saxonbrook Medical Centre","RH10 7QH",-0.153421,51.10739,"U33451","South Crawley PCN"," 39"
"2021/22","H82026","5 years","DTaPIPV","pre-school diphtheria, tetanus, acellular pertussis and polio (DTaP/IPV) booster; completing booster dose by fifth birthday",218,268,0.813432835820896,"Low (<90%)","Saxonbrook Medical Centre","RH10 7QH",-0.153421,51.10739,"U33451","South Crawley PCN"," 50"
"2021/22","H82026","5 years","MMR1","Measles, mumps, and rubella vaccine; first dose by 1 year",242,268,0.902985074626866,"Medium (90-95%)","Saxonbrook Medical Centre","RH10 7QH",-0.153421,51.10739,"U33451","South Crawley PCN"," 26"
"2021/22","H82026","5 years","MMR2","Measles, mumps, and rubella booster vaccine; second dose by 3 years and 4 months or soon after",216,268,0.805970149253731,"Low (<90%)","Saxonbrook Medical Centre","RH10 7QH",-0.153421,51.10739,"U33451","South Crawley PCN"," 52"
"2021/22","H82027","12 months","DTaPIPVHibHepB","DTaP/IPV/Hib/HepB vaccine (Diptheria, tetanus, pertussis, polio, haemophilus influenzae type B and hepatitis B), known as hexavalent vaccine or 6-in-1",32,33,0.96969696969697,"High (95%+)","Rudgwick Medical Centre","RH12 3HB",-0.450643,51.090073,"U96386","Horsham Collaborative PCN","  1"
"2021/22","H82027","12 months","MenB","Meningococcal group B disease vaccine",32,33,0.96969696969697,"High (95%+)","Rudgwick Medical Centre","RH12 3HB",-0.450643,51.090073,"U96386","Horsham Collaborative PCN","  1"
"2021/22","H82027","12 months","PCV1","Pneumococcal conjulate vaccine (first dose by 12 weeks)",32,33,0.96969696969697,"High (95%+)","Rudgwick Medical Centre","RH12 3HB",-0.450643,51.090073,"U96386","Horsham Collaborative PCN","  1"
"2021/22","H82027","12 months","Rota","Rotavirus vaccine (primary course, with first dose at 8 weeks and second at 12 weeks)",32,33,0.96969696969697,"High (95%+)","Rudgwick Medical Centre","RH12 3HB",-0.450643,51.090073,"U96386","Horsham Collaborative PCN","  1"
"2021/22","H82027","24 months","DTaP/IPV/Hib(Hep)","DTaP/IPV/Hib/HepB vaccine (Diptheria, tetanus, pertussis, polio, haemophilus influenzae type B and hepatitis B), known as hexavalent vaccine or 6-in-1; three doses at any time by second birthday",40,43,0.930232558139535,"Medium (90-95%)","Rudgwick Medical Centre","RH12 3HB",-0.450643,51.090073,"U96386","Horsham Collaborative PCN","  3"
"2021/22","H82027","24 months","MMR1","Measles, mumps, and rubella vaccine; first dose by 1 year",42,43,0.976744186046511,"High (95%+)","Rudgwick Medical Centre","RH12 3HB",-0.450643,51.090073,"U96386","Horsham Collaborative PCN","  1"
"2021/22","H82027","24 months","Hib/MenC","Haemophilus influenzae type b/Meningococcal group C disease; booster dose by 2 years",41,43,0.953488372093023,"High (95%+)","Rudgwick Medical Centre","RH12 3HB",-0.450643,51.090073,"U96386","Horsham Collaborative PCN","  2"
"2021/22","H82027","24 months","PCV Booster","Pneumococcal conjulate disease booster vaccine; dose by second birthday",42,43,0.976744186046511,"High (95%+)","Rudgwick Medical Centre","RH12 3HB",-0.450643,51.090073,"U96386","Horsham Collaborative PCN","  1"
"2021/22","H82027","24 months","MenB Booster","Meningococcal group B disease booster vaccine; completed by fifth birthday",41,43,0.953488372093023,"High (95%+)","Rudgwick Medical Centre","RH12 3HB",-0.450643,51.090073,"U96386","Horsham Collaborative PCN","  2"
"2021/22","H82027","5 years","DTaP/IPV/Hib","DTaP/IPV/Hib/HepB vaccine (Diptheria, tetanus, pertussis, polio, haemophilus influenzae type B and hepatitis B), known as hexavalent vaccine or 6-in-1; completing booster dose by fifth birthday",46,47,0.978723404255319,"High (95%+)","Rudgwick Medical Centre","RH12 3HB",-0.450643,51.090073,"U96386","Horsham Collaborative PCN","  1"
"2021/22","H82027","5 years","Hib/MenC","Haemophilus influenzae type b/Meningococcal group C disease; booster dose by 2 years",43,47,0.914893617021276,"Medium (90-95%)","Rudgwick Medical Centre","RH12 3HB",-0.450643,51.090073,"U96386","Horsham Collaborative PCN","  4"
"2021/22","H82027","5 years","DTaPIPV","pre-school diphtheria, tetanus, acellular pertussis and polio (DTaP/IPV) booster; completing booster dose by fifth birthday",42,47,0.893617021276596,"Low (<90%)","Rudgwick Medical Centre","RH12 3HB",-0.450643,51.090073,"U96386","Horsham Collaborative PCN","  5"
"2021/22","H82027","5 years","MMR1","Measles, mumps, and rubella vaccine; first dose by 1 year",45,47,0.957446808510638,"High (95%+)","Rudgwick Medical Centre","RH12 3HB",-0.450643,51.090073,"U96386","Horsham Collaborative PCN","  2"
"2021/22","H82027","5 years","MMR2","Measles, mumps, and rubella booster vaccine; second dose by 3 years and 4 months or soon after",44,47,0.936170212765958,"Medium (90-95%)","Rudgwick Medical Centre","RH12 3HB",-0.450643,51.090073,"U96386","Horsham Collaborative PCN","  3"
"2021/22","H82028","12 months","DTaPIPVHibHepB","DTaP/IPV/Hib/HepB vaccine (Diptheria, tetanus, pertussis, polio, haemophilus influenzae type B and hepatitis B), known as hexavalent vaccine or 6-in-1",146,149,0.979865771812081,"High (95%+)","The Courtyard Surgery","RH12 1AT",-0.328342,51.065411,"U96386","Horsham Collaborative PCN","  3"
"2021/22","H82028","12 months","MenB","Meningococcal group B disease vaccine",145,149,0.973154362416107,"High (95%+)","The Courtyard Surgery","RH12 1AT",-0.328342,51.065411,"U96386","Horsham Collaborative PCN","  4"
"2021/22","H82028","12 months","PCV1","Pneumococcal conjulate vaccine (first dose by 12 weeks)",146,149,0.979865771812081,"High (95%+)","The Courtyard Surgery","RH12 1AT",-0.328342,51.065411,"U96386","Horsham Collaborative PCN","  3"
"2021/22","H82028","12 months","Rota","Rotavirus vaccine (primary course, with first dose at 8 weeks and second at 12 weeks)",144,149,0.966442953020134,"High (95%+)","The Courtyard Surgery","RH12 1AT",-0.328342,51.065411,"U96386","Horsham Collaborative PCN","  5"
"2021/22","H82028","24 months","DTaP/IPV/Hib(Hep)","DTaP/IPV/Hib/HepB vaccine (Diptheria, tetanus, pertussis, polio, haemophilus influenzae type B and hepatitis B), known as hexavalent vaccine or 6-in-1; three doses at any time by second birthday",171,175,0.977142857142857,"High (95%+)","The Courtyard Surgery","RH12 1AT",-0.328342,51.065411,"U96386","Horsham Collaborative PCN","  4"
"2021/22","H82028","24 months","MMR1","Measles, mumps, and rubella vaccine; first dose by 1 year",167,175,0.954285714285714,"High (95%+)","The Courtyard Surgery","RH12 1AT",-0.328342,51.065411,"U96386","Horsham Collaborative PCN","  8"
"2021/22","H82028","24 months","Hib/MenC","Haemophilus influenzae type b/Meningococcal group C disease; booster dose by 2 years",168,175,0.96,"High (95%+)","The Courtyard Surgery","RH12 1AT",-0.328342,51.065411,"U96386","Horsham Collaborative PCN","  7"
"2021/22","H82028","24 months","PCV Booster","Pneumococcal conjulate disease booster vaccine; dose by second birthday",169,175,0.965714285714286,"High (95%+)","The Courtyard Surgery","RH12 1AT",-0.328342,51.065411,"U96386","Horsham Collaborative PCN","  6"
"2021/22","H82028","24 months","MenB Booster","Meningococcal group B disease booster vaccine; completed by fifth birthday",167,175,0.954285714285714,"High (95%+)","The Courtyard Surgery","RH12 1AT",-0.328342,51.065411,"U96386","Horsham Collaborative PCN","  8"
"2021/22","H82028","5 years","DTaP/IPV/Hib","DTaP/IPV/Hib/HepB vaccine (Diptheria, tetanus, pertussis, polio, haemophilus influenzae type B and hepatitis B), known as hexavalent vaccine or 6-in-1; completing booster dose by fifth birthday",186,193,0.963730569948187,"High (95%+)","The Courtyard Surgery","RH12 1AT",-0.328342,51.065411,"U96386","Horsham Collaborative PCN","  7"
"2021/22","H82028","5 years","Hib/MenC","Haemophilus influenzae type b/Meningococcal group C disease; booster dose by 2 years",178,193,0.922279792746114,"Medium (90-95%)","The Courtyard Surgery","RH12 1AT",-0.328342,51.065411,"U96386","Horsham Collaborative PCN"," 15"
"2021/22","H82028","5 years","DTaPIPV","pre-school diphtheria, tetanus, acellular pertussis and polio (DTaP/IPV) booster; completing booster dose by fifth birthday",175,193,0.906735751295337,"Medium (90-95%)","The Courtyard Surgery","RH12 1AT",-0.328342,51.065411,"U96386","Horsham Collaborative PCN"," 18"
